usuario_id,version,pagina,concejo,producto_visto,tiempo_sesion_seg,convirtio
5014,B,moderna,Oviedo,Mascarilla de arcilla verde,404,0
3160,A,vintage_rosa,Oviedo,Mascarilla de arcilla verde,209,0
4776,B,moderna,Avilés,Mascarilla de arcilla verde,389,0
7836,B,moderna,Oviedo,Crema de lavanda y miel,126,0
6476,B,moderna,Langreo,Jabón de avena y caléndula,35,0
3136,A,vintage_rosa,Siero,Aceite de argán artesanal,124,0
1050,A,vintage_rosa,Gijón,Acondicionador de ortiga,167,0
627,A,vintage_rosa,Oviedo,Champú sólido de romero,132,0
1776,A,vintage_rosa,Oviedo,Mascarilla de arcilla verde,291,0
3040,A,vintage_rosa,Avilés,Aceite de argán artesanal,391,0
2179,A,vintage_rosa,Langreo,Crema de lavanda y miel,288,0
1224,A,vintage_rosa,Piloña,Bálsamo labial de cera de abeja,398,0
211,A,vintage_rosa,Avilés,Acondicionador de ortiga,393,0
6135,B,moderna,Cudillero,Aceite de argán artesanal,326,0
3962,A,vintage_rosa,Oviedo,Jabón de avena y caléndula,271,0
6823,B,moderna,Oviedo,Acondicionador de ortiga,105,0
111,A,vintage_rosa,Oviedo,Champú sólido de romero,301,0
52,A,vintage_rosa,Mieres,Champú sólido de romero,198,0
1500,A,vintage_rosa,Carreño,Jabón de avena y caléndula,117,0
1110,A,vintage_rosa,Gijón,Sérum de rosa mosqueta,190,1
1465,A,vintage_rosa,Noreña,Champú sólido de romero,113,0
7776,B,moderna,Piloña,Champú sólido de romero,357,0
2037,A,vintage_rosa,Gijón,Crema de lavanda y miel,276,0
653,A,vintage_rosa,Avilés,Crema de lavanda y miel,308,0
2338,A,vintage_rosa,Oviedo,Jabón de avena y caléndula,358,1
2727,A,vintage_rosa,Gijón,Jabón de avena y caléndula,34,0
5598,B,moderna,Gijón,Champú sólido de romero,63,0
4775,B,moderna,Castrillón,Sérum de rosa mosqueta,391,0
3856,A,vintage_rosa,Gijón,Mascarilla de arcilla verde,336,0
7217,B,moderna,San Martín del Rey Aurelio,Sérum de rosa mosqueta,68,0
1796,A,vintage_rosa,Gijón,Aceite de argán artesanal,55,0
1703,A,vintage_rosa,Oviedo,Acondicionador de ortiga,359,0
6441,B,moderna,Gijón,Jabón de avena y caléndula,374,0
2670,A,vintage_rosa,Oviedo,Bálsamo labial de cera de abeja,124,0
4592,B,moderna,Lena,Jabón de avena y caléndula,78,0
3788,A,vintage_rosa,Oviedo,Aceite de argán artesanal,84,0
5158,B,moderna,Gijón,Crema de lavanda y miel,225,0
2946,A,vintage_rosa,Gijón,Aceite de argán artesanal,164,0
1499,A,vintage_rosa,Oviedo,Champú sólido de romero,81,0
2942,A,vintage_rosa,Siero,Mascarilla de arcilla verde,168,0
6925,B,moderna,Langreo,Sérum de rosa mosqueta,369,0
6483,B,moderna,Villaviciosa,Bálsamo labial de cera de abeja,152,0
6218,B,moderna,Oviedo,Bálsamo labial de cera de abeja,58,0
6267,B,moderna,Oviedo,Sérum de rosa mosqueta,293,0
4825,B,moderna,Mieres,Crema de lavanda y miel,254,0
5877,B,moderna,Avilés,Bálsamo labial de cera de abeja,184,0
5966,B,moderna,Siero,Bálsamo labial de cera de abeja,261,1
3976,A,vintage_rosa,San Martín del Rey Aurelio,Champú sólido de romero,129,0
5203,B,moderna,Siero,Aceite de argán artesanal,58,0
2511,A,vintage_rosa,Gijón,Acondicionador de ortiga,171,0
2084,A,vintage_rosa,Salas,Jabón de avena y caléndula,321,0
706,A,vintage_rosa,Noreña,Crema de lavanda y miel,220,0
1873,A,vintage_rosa,Avilés,Champú sólido de romero,252,0
2517,A,vintage_rosa,Gijón,Bálsamo labial de cera de abeja,83,0
5580,B,moderna,Avilés,Champú sólido de romero,39,0
4668,B,moderna,Gijón,Aceite de argán artesanal,282,0
58,A,vintage_rosa,Gijón,Crema de lavanda y miel,33,0
1919,A,vintage_rosa,Oviedo,Aceite de argán artesanal,358,0
7903,B,moderna,Oviedo,Sérum de rosa mosqueta,357,0
3729,A,vintage_rosa,Gijón,Aceite de argán artesanal,37,0
3837,A,vintage_rosa,Cangas del Narcea,Bálsamo labial de cera de abeja,386,0
6409,B,moderna,Avilés,Champú sólido de romero,386,0
4841,B,moderna,Oviedo,Mascarilla de arcilla verde,164,0
528,A,vintage_rosa,Oviedo,Crema de lavanda y miel,260,0
6106,B,moderna,Oviedo,Sérum de rosa mosqueta,212,0
6484,B,moderna,Avilés,Sérum de rosa mosqueta,314,0
3210,A,vintage_rosa,Siero,Bálsamo labial de cera de abeja,237,0
6067,B,moderna,Avilés,Sérum de rosa mosqueta,157,0
5562,B,moderna,Langreo,Jabón de avena y caléndula,48,0
566,A,vintage_rosa,Avilés,Jabón de avena y caléndula,258,0
7511,B,moderna,Castrillón,Acondicionador de ortiga,246,0
2863,A,vintage_rosa,Nava,Acondicionador de ortiga,390,0
7539,B,moderna,Langreo,Crema de lavanda y miel,73,0
2184,A,vintage_rosa,Oviedo,Bálsamo labial de cera de abeja,174,0
6413,B,moderna,Mieres,Champú sólido de romero,99,0
2035,A,vintage_rosa,Siero,Sérum de rosa mosqueta,365,0
641,A,vintage_rosa,Gijón,Acondicionador de ortiga,374,0
2446,A,vintage_rosa,Oviedo,Bálsamo labial de cera de abeja,303,0
2413,A,vintage_rosa,Oviedo,Mascarilla de arcilla verde,213,0
4004,B,moderna,Oviedo,Champú sólido de romero,299,0
731,A,vintage_rosa,Gijón,Acondicionador de ortiga,229,0
5790,B,moderna,Cangas del Narcea,Acondicionador de ortiga,84,0
4948,B,moderna,Villaviciosa,Mascarilla de arcilla verde,164,0
1965,A,vintage_rosa,Avilés,Acondicionador de ortiga,168,0
5297,B,moderna,San Martín del Rey Aurelio,Jabón de avena y caléndula,134,1
3480,A,vintage_rosa,Oviedo,Aceite de argán artesanal,169,0
2167,A,vintage_rosa,Siero,Bálsamo labial de cera de abeja,358,0
6941,B,moderna,Cangas del Narcea,Acondicionador de ortiga,282,0
7635,B,moderna,Siero,Aceite de argán artesanal,43,0
326,A,vintage_rosa,Mieres,Acondicionador de ortiga,393,0
1821,A,vintage_rosa,Gijón,Acondicionador de ortiga,55,0
5022,B,moderna,Gijón,Bálsamo labial de cera de abeja,76,0
5160,B,moderna,Gijón,Sérum de rosa mosqueta,93,0
291,A,vintage_rosa,Gijón,Champú sólido de romero,145,0
1748,A,vintage_rosa,Gijón,Acondicionador de ortiga,119,1
3177,A,vintage_rosa,Langreo,Sérum de rosa mosqueta,319,0
7030,B,moderna,Oviedo,Crema de lavanda y miel,271,0
2751,A,vintage_rosa,Oviedo,Sérum de rosa mosqueta,282,0
2373,A,vintage_rosa,Langreo,Bálsamo labial de cera de abeja,262,0
4478,B,moderna,Oviedo,Acondicionador de ortiga,194,0
7753,B,moderna,Oviedo,Mascarilla de arcilla verde,64,0
3103,A,vintage_rosa,Salas,Jabón de avena y caléndula,58,0
5293,B,moderna,Oviedo,Acondicionador de ortiga,348,0
3465,A,vintage_rosa,Gijón,Aceite de argán artesanal,407,0
4373,B,moderna,Piloña,Champú sólido de romero,241,0
7501,B,moderna,Gijón,Crema de lavanda y miel,273,0
6715,B,moderna,Gijón,Aceite de argán artesanal,69,0
6664,B,moderna,Avilés,Sérum de rosa mosqueta,312,0
5092,B,moderna,Oviedo,Jabón de avena y caléndula,237,0
865,A,vintage_rosa,Oviedo,Champú sólido de romero,267,0
7570,B,moderna,Gijón,Jabón de avena y caléndula,161,0
6779,B,moderna,Oviedo,Bálsamo labial de cera de abeja,263,0
3709,A,vintage_rosa,Oviedo,Sérum de rosa mosqueta,260,0
7937,B,moderna,Gozón,Acondicionador de ortiga,245,0
372,A,vintage_rosa,Gijón,Mascarilla de arcilla verde,313,0
3478,A,vintage_rosa,Avilés,Champú sólido de romero,88,0
2390,A,vintage_rosa,Langreo,Crema de lavanda y miel,150,0
6319,B,moderna,Gijón,Acondicionador de ortiga,219,0
6285,B,moderna,Oviedo,Mascarilla de arcilla verde,89,0
5664,B,moderna,Gijón,Champú sólido de romero,328,0
4488,B,moderna,Teverga,Mascarilla de arcilla verde,176,0
7670,B,moderna,Avilés,Acondicionador de ortiga,406,0
1361,A,vintage_rosa,Salas,Bálsamo labial de cera de abeja,360,0
912,A,vintage_rosa,Oviedo,Sérum de rosa mosqueta,150,0
5142,B,moderna,Gijón,Crema de lavanda y miel,37,0
4296,B,moderna,Langreo,Crema de lavanda y miel,232,0
7977,B,moderna,Gijón,Bálsamo labial de cera de abeja,107,0
4603,B,moderna,Oviedo,Sérum de rosa mosqueta,66,0
965,A,vintage_rosa,Oviedo,Acondicionador de ortiga,230,0
1424,A,vintage_rosa,Gijón,Bálsamo labial de cera de abeja,135,0
123,A,vintage_rosa,Oviedo,Mascarilla de arcilla verde,163,0
480,A,vintage_rosa,Avilés,Mascarilla de arcilla verde,305,0
663,A,vintage_rosa,Siero,Jabón de avena y caléndula,305,0
6693,B,moderna,Oviedo,Mascarilla de arcilla verde,122,0
2190,A,vintage_rosa,Langreo,Acondicionador de ortiga,50,0
5215,B,moderna,Oviedo,Jabón de avena y caléndula,178,0
2132,A,vintage_rosa,Gijón,Sérum de rosa mosqueta,366,1
440,A,vintage_rosa,Gijón,Mascarilla de arcilla verde,168,0
1380,A,vintage_rosa,Siero,Champú sólido de romero,229,0
1444,A,vintage_rosa,Oviedo,Sérum de rosa mosqueta,410,1
4380,B,moderna,Siero,Aceite de argán artesanal,333,0
4336,B,moderna,Avilés,Bálsamo labial de cera de abeja,83,0
1478,A,vintage_rosa,Mieres,Crema de lavanda y miel,367,0
6750,B,moderna,Gijón,Jabón de avena y caléndula,351,0
1174,A,vintage_rosa,Gijón,Acondicionador de ortiga,77,0
4535,B,moderna,Avilés,Acondicionador de ortiga,330,0
5410,B,moderna,Nava,Acondicionador de ortiga,40,0
2447,A,vintage_rosa,Gijón,Champú sólido de romero,206,1
3949,A,vintage_rosa,Gijón,Aceite de argán artesanal,164,0
3086,A,vintage_rosa,Langreo,Acondicionador de ortiga,289,0
280,A,vintage_rosa,Castrillón,Sérum de rosa mosqueta,303,0
2581,A,vintage_rosa,Gijón,Acondicionador de ortiga,290,0
4626,B,moderna,Villaviciosa,Mascarilla de arcilla verde,71,0
1102,A,vintage_rosa,Cudillero,Aceite de argán artesanal,154,0
6225,B,moderna,Teverga,Champú sólido de romero,327,0
1695,A,vintage_rosa,Oviedo,Sérum de rosa mosqueta,323,0
2143,A,vintage_rosa,Langreo,Champú sólido de romero,116,0
3318,A,vintage_rosa,Gijón,Acondicionador de ortiga,124,0
2424,A,vintage_rosa,Oviedo,Aceite de argán artesanal,365,0
6286,B,moderna,Gijón,Jabón de avena y caléndula,58,0
5071,B,moderna,Gijón,Acondicionador de ortiga,114,0
578,A,vintage_rosa,Cangas del Narcea,Bálsamo labial de cera de abeja,76,0
60,A,vintage_rosa,Oviedo,Jabón de avena y caléndula,89,0
788,A,vintage_rosa,Oviedo,Champú sólido de romero,360,0
2544,A,vintage_rosa,Siero,Mascarilla de arcilla verde,88,0
5832,B,moderna,Gijón,Sérum de rosa mosqueta,374,0
5109,B,moderna,Oviedo,Mascarilla de arcilla verde,376,0
4305,B,moderna,Carreño,Sérum de rosa mosqueta,415,0
7085,B,moderna,Avilés,Crema de lavanda y miel,140,0
5361,B,moderna,Oviedo,Acondicionador de ortiga,289,0
7512,B,moderna,Langreo,Sérum de rosa mosqueta,83,1
7554,B,moderna,Gijón,Aceite de argán artesanal,55,0
3908,A,vintage_rosa,Oviedo,Bálsamo labial de cera de abeja,113,1
7498,B,moderna,Langreo,Jabón de avena y caléndula,356,0
6404,B,moderna,Carreño,Bálsamo labial de cera de abeja,387,0
5164,B,moderna,Mieres,Bálsamo labial de cera de abeja,402,0
6794,B,moderna,Avilés,Mascarilla de arcilla verde,179,1
185,A,vintage_rosa,Gijón,Champú sólido de romero,143,0
2471,A,vintage_rosa,Gijón,Champú sólido de romero,264,0
2516,A,vintage_rosa,Cangas del Narcea,Sérum de rosa mosqueta,266,1
421,A,vintage_rosa,Castrillón,Acondicionador de ortiga,293,0
554,A,vintage_rosa,Avilés,Crema de lavanda y miel,386,0
1398,A,vintage_rosa,Gijón,Jabón de avena y caléndula,139,0
7157,B,moderna,Cudillero,Champú sólido de romero,350,0
2408,A,vintage_rosa,Gijón,Mascarilla de arcilla verde,195,0
6829,B,moderna,Gijón,Jabón de avena y caléndula,201,0
1761,A,vintage_rosa,Oviedo,Aceite de argán artesanal,356,0
7522,B,moderna,Oviedo,Jabón de avena y caléndula,226,0
298,A,vintage_rosa,Gijón,Bálsamo labial de cera de abeja,249,0
444,A,vintage_rosa,Oviedo,Mascarilla de arcilla verde,264,0
3539,A,vintage_rosa,Langreo,Aceite de argán artesanal,415,0
1120,A,vintage_rosa,Gijón,Sérum de rosa mosqueta,66,0
2674,A,vintage_rosa,Gijón,Sérum de rosa mosqueta,88,0
2606,A,vintage_rosa,Avilés,Bálsamo labial de cera de abeja,264,0
1922,A,vintage_rosa,Gijón,Champú sólido de romero,185,0
656,A,vintage_rosa,Gijón,Jabón de avena y caléndula,216,0
4709,B,moderna,Langreo,Mascarilla de arcilla verde,90,0
5532,B,moderna,Avilés,Champú sólido de romero,409,0
3044,A,vintage_rosa,Oviedo,Aceite de argán artesanal,250,0
4240,B,moderna,Langreo,Jabón de avena y caléndula,374,0
6204,B,moderna,Gijón,Acondicionador de ortiga,129,0
4051,B,moderna,Gijón,Crema de lavanda y miel,187,0
6705,B,moderna,Siero,Champú sólido de romero,45,0
6221,B,moderna,Mieres,Sérum de rosa mosqueta,39,0
559,A,vintage_rosa,Mieres,Sérum de rosa mosqueta,299,0
6740,B,moderna,Gijón,Champú sólido de romero,338,0
1372,A,vintage_rosa,Gijón,Sérum de rosa mosqueta,133,0
908,A,vintage_rosa,Oviedo,Mascarilla de arcilla verde,372,1
4011,B,moderna,Cangas del Narcea,Jabón de avena y caléndula,340,0
1434,A,vintage_rosa,Langreo,Aceite de argán artesanal,57,0
7799,B,moderna,Cudillero,Bálsamo labial de cera de abeja,89,0
4413,B,moderna,Mieres,Jabón de avena y caléndula,211,0
5029,B,moderna,Langreo,Bálsamo labial de cera de abeja,150,0
5965,B,moderna,Mieres,Acondicionador de ortiga,115,0
927,A,vintage_rosa,Oviedo,Bálsamo labial de cera de abeja,322,0
3197,A,vintage_rosa,Piloña,Sérum de rosa mosqueta,321,0
16,A,vintage_rosa,Gijón,Bálsamo labial de cera de abeja,214,0
7241,B,moderna,Oviedo,Acondicionador de ortiga,94,0
7287,B,moderna,Oviedo,Sérum de rosa mosqueta,138,0
5703,B,moderna,Gijón,Acondicionador de ortiga,82,0
1162,A,vintage_rosa,Gijón,Sérum de rosa mosqueta,322,0
3591,A,vintage_rosa,Nava,Mascarilla de arcilla verde,388,0
4248,B,moderna,Avilés,Champú sólido de romero,83,0
7324,B,moderna,Gijón,Sérum de rosa mosqueta,387,0
4935,B,moderna,Gijón,Aceite de argán artesanal,388,0
5588,B,moderna,Mieres,Jabón de avena y caléndula,55,0
3923,A,vintage_rosa,Castrillón,Champú sólido de romero,269,0
1363,A,vintage_rosa,Siero,Crema de lavanda y miel,198,1
1213,A,vintage_rosa,Gijón,Acondicionador de ortiga,30,0
1877,A,vintage_rosa,Avilés,Aceite de argán artesanal,209,0
2518,A,vintage_rosa,Oviedo,Mascarilla de arcilla verde,167,0
3035,A,vintage_rosa,Oviedo,Jabón de avena y caléndula,410,0
6222,B,moderna,Gijón,Aceite de argán artesanal,76,1
7334,B,moderna,Oviedo,Jabón de avena y caléndula,417,0
1171,A,vintage_rosa,Siero,Champú sólido de romero,37,0
6330,B,moderna,Gijón,Mascarilla de arcilla verde,31,0
6520,B,moderna,Carreño,Jabón de avena y caléndula,177,0
3893,A,vintage_rosa,Langreo,Champú sólido de romero,37,0
1834,A,vintage_rosa,Mieres,Aceite de argán artesanal,225,0
4992,B,moderna,Gijón,Aceite de argán artesanal,210,0
1860,A,vintage_rosa,Mieres,Champú sólido de romero,143,0
3205,A,vintage_rosa,Langreo,Jabón de avena y caléndula,103,0
4013,B,moderna,Gijón,Crema de lavanda y miel,268,0
4191,B,moderna,Oviedo,Mascarilla de arcilla verde,81,1
3716,A,vintage_rosa,Oviedo,Crema de lavanda y miel,216,0
5720,B,moderna,Cangas del Narcea,Bálsamo labial de cera de abeja,130,0
388,A,vintage_rosa,Gijón,Crema de lavanda y miel,280,0
5112,B,moderna,Avilés,Champú sólido de romero,366,0
1033,A,vintage_rosa,Gijón,Sérum de rosa mosqueta,55,1
5483,B,moderna,Oviedo,Aceite de argán artesanal,262,0
6385,B,moderna,Avilés,Bálsamo labial de cera de abeja,398,0
3835,A,vintage_rosa,Oviedo,Jabón de avena y caléndula,376,0
5213,B,moderna,Oviedo,Mascarilla de arcilla verde,38,0
932,A,vintage_rosa,Gozón,Sérum de rosa mosqueta,390,0
4236,B,moderna,Siero,Champú sólido de romero,46,0
692,A,vintage_rosa,Oviedo,Champú sólido de romero,157,0
1892,A,vintage_rosa,Oviedo,Jabón de avena y caléndula,302,0
3758,A,vintage_rosa,Oviedo,Aceite de argán artesanal,416,0
4333,B,moderna,Avilés,Jabón de avena y caléndula,310,0
6362,B,moderna,Langreo,Champú sólido de romero,362,0
2493,A,vintage_rosa,Mieres,Acondicionador de ortiga,288,0
6770,B,moderna,Mieres,Acondicionador de ortiga,46,0
45,A,vintage_rosa,Gijón,Acondicionador de ortiga,217,0
5363,B,moderna,Avilés,Aceite de argán artesanal,384,0
2264,A,vintage_rosa,Oviedo,Acondicionador de ortiga,73,0
7058,B,moderna,Gijón,Aceite de argán artesanal,184,0
3396,A,vintage_rosa,Noreña,Sérum de rosa mosqueta,157,0
5041,B,moderna,Gijón,Champú sólido de romero,175,0
3015,A,vintage_rosa,Siero,Aceite de argán artesanal,273,0
1684,A,vintage_rosa,Teverga,Crema de lavanda y miel,81,1
5975,B,moderna,Villaviciosa,Sérum de rosa mosqueta,413,0
7853,B,moderna,Teverga,Aceite de argán artesanal,351,0
64,A,vintage_rosa,Oviedo,Mascarilla de arcilla verde,58,1
3460,A,vintage_rosa,Siero,Mascarilla de arcilla verde,320,0
4804,B,moderna,Oviedo,Acondicionador de ortiga,193,0
3425,A,vintage_rosa,Gozón,Champú sólido de romero,364,0
228,A,vintage_rosa,Oviedo,Sérum de rosa mosqueta,180,0
4126,B,moderna,Gijón,Crema de lavanda y miel,218,0
5015,B,moderna,Mieres,Acondicionador de ortiga,312,0
5389,B,moderna,Langreo,Champú sólido de romero,280,0
7350,B,moderna,Gijón,Sérum de rosa mosqueta,77,0
970,A,vintage_rosa,Oviedo,Bálsamo labial de cera de abeja,295,0
1806,A,vintage_rosa,Mieres,Bálsamo labial de cera de abeja,107,0
4211,B,moderna,Gijón,Crema de lavanda y miel,227,0
3413,A,vintage_rosa,Gijón,Champú sólido de romero,346,0
4246,B,moderna,Luarca,Jabón de avena y caléndula,344,0
5682,B,moderna,Gijón,Jabón de avena y caléndula,113,0
2699,A,vintage_rosa,Mieres,Mascarilla de arcilla verde,346,0
6805,B,moderna,Avilés,Mascarilla de arcilla verde,168,0
1861,A,vintage_rosa,Castrillón,Aceite de argán artesanal,368,0
3979,A,vintage_rosa,Gijón,Sérum de rosa mosqueta,92,0
5129,B,moderna,Oviedo,Champú sólido de romero,248,1
7938,B,moderna,Avilés,Sérum de rosa mosqueta,269,0
2834,A,vintage_rosa,Oviedo,Acondicionador de ortiga,320,0
253,A,vintage_rosa,Carreño,Mascarilla de arcilla verde,351,0
3816,A,vintage_rosa,Avilés,Acondicionador de ortiga,47,0
7995,B,moderna,Lena,Acondicionador de ortiga,168,0
1790,A,vintage_rosa,Avilés,Aceite de argán artesanal,300,0
6610,B,moderna,Noreña,Jabón de avena y caléndula,304,0
2060,A,vintage_rosa,Avilés,Crema de lavanda y miel,243,0
6900,B,moderna,Oviedo,Acondicionador de ortiga,411,0
2856,A,vintage_rosa,Avilés,Acondicionador de ortiga,194,0
5782,B,moderna,Avilés,Aceite de argán artesanal,316,0
1903,A,vintage_rosa,Mieres,Aceite de argán artesanal,371,0
2120,A,vintage_rosa,Villaviciosa,Jabón de avena y caléndula,114,1
5906,B,moderna,Gijón,Acondicionador de ortiga,167,0
2684,A,vintage_rosa,Oviedo,Bálsamo labial de cera de abeja,208,0
6786,B,moderna,Langreo,Acondicionador de ortiga,101,0
5528,B,moderna,Luarca,Sérum de rosa mosqueta,396,0
4568,B,moderna,Castrillón,Acondicionador de ortiga,52,0
76,A,vintage_rosa,Mieres,Acondicionador de ortiga,305,0
6957,B,moderna,Oviedo,Mascarilla de arcilla verde,31,0
431,A,vintage_rosa,Gijón,Crema de lavanda y miel,113,0
4088,B,moderna,Oviedo,Acondicionador de ortiga,96,0
4435,B,moderna,Oviedo,Aceite de argán artesanal,410,0
7808,B,moderna,Villaviciosa,Crema de lavanda y miel,155,0
3711,A,vintage_rosa,Gijón,Acondicionador de ortiga,163,0
5711,B,moderna,Siero,Acondicionador de ortiga,313,0
5341,B,moderna,Oviedo,Jabón de avena y caléndula,175,0
6592,B,moderna,Langreo,Acondicionador de ortiga,218,0
2302,A,vintage_rosa,Avilés,Acondicionador de ortiga,180,1
5020,B,moderna,Noreña,Crema de lavanda y miel,287,0
241,A,vintage_rosa,Piloña,Mascarilla de arcilla verde,270,0
784,A,vintage_rosa,Oviedo,Aceite de argán artesanal,104,0
1355,A,vintage_rosa,Oviedo,Jabón de avena y caléndula,167,0
4457,B,moderna,Gijón,Bálsamo labial de cera de abeja,165,0
978,A,vintage_rosa,Gijón,Bálsamo labial de cera de abeja,352,0
810,A,vintage_rosa,Gijón,Jabón de avena y caléndula,388,0
2169,A,vintage_rosa,Langreo,Crema de lavanda y miel,366,0
1600,A,vintage_rosa,San Martín del Rey Aurelio,Acondicionador de ortiga,54,1
6808,B,moderna,Gijón,Sérum de rosa mosqueta,359,0
3128,A,vintage_rosa,Gijón,Sérum de rosa mosqueta,279,1
1621,A,vintage_rosa,Oviedo,Mascarilla de arcilla verde,134,0
2819,A,vintage_rosa,Gijón,Crema de lavanda y miel,252,0
1483,A,vintage_rosa,Avilés,Aceite de argán artesanal,123,0
5538,B,moderna,Gijón,Champú sólido de romero,166,0
1802,A,vintage_rosa,Mieres,Bálsamo labial de cera de abeja,338,0
2096,A,vintage_rosa,Castrillón,Champú sólido de romero,312,0
7025,B,moderna,Cangas del Narcea,Aceite de argán artesanal,215,0
1358,A,vintage_rosa,Oviedo,Champú sólido de romero,67,0
5287,B,moderna,Castrillón,Jabón de avena y caléndula,272,0
4675,B,moderna,Cudillero,Bálsamo labial de cera de abeja,101,1
2880,A,vintage_rosa,Gijón,Sérum de rosa mosqueta,156,1
3863,A,vintage_rosa,Oviedo,Champú sólido de romero,291,1
3185,A,vintage_rosa,Avilés,Aceite de argán artesanal,383,1
6687,B,moderna,Avilés,Aceite de argán artesanal,93,0
3155,A,vintage_rosa,Oviedo,Acondicionador de ortiga,162,0
6070,B,moderna,Gijón,Bálsamo labial de cera de abeja,65,0
3261,A,vintage_rosa,Gijón,Champú sólido de romero,247,0
7944,B,moderna,Oviedo,Acondicionador de ortiga,70,0
30,A,vintage_rosa,Gijón,Jabón de avena y caléndula,361,0
7620,B,moderna,Gijón,Bálsamo labial de cera de abeja,48,0
3099,A,vintage_rosa,Gijón,Champú sólido de romero,231,0
1093,A,vintage_rosa,Siero,Acondicionador de ortiga,155,0
